   Time             I1                VP1               V3              
 8.473500000E-001  3.645813311E+000  3.726718656E+000  4.998435019E-001 
 8.473600000E-001  3.649480730E+000  3.726535704E+000  4.998435001E-001 
 8.473700000E-001  3.653437736E+000  3.726338253E+000  4.998434983E-001 
 8.473800000E-001  3.657668712E+000  3.726127081E+000  4.998434965E-001 
 8.473900000E-001  3.662156960E+000  3.725903022E+000  4.998434946E-001 
 8.474000000E-001  3.666884768E+000  3.725666960E+000  4.998434928E-001 
 8.474100000E-001  3.671833475E+000  3.725419828E+000  4.998434910E-001 
 8.474200000E-001  3.676983554E+000  3.725162599E+000  4.998434892E-001 
 8.474300000E-001  3.682314678E+000  3.724896289E+000  4.998434874E-001 
 8.474400000E-001  3.687805807E+000  3.724621950E+000  4.998434855E-001 
 8.474500000E-001  3.693435271E+000  3.724340664E+000  4.998434837E-001 
 8.474600000E-001  3.699180853E+000  3.724053541E+000  4.998434819E-001 
 8.474700000E-001  3.705019878E+000  3.723761715E+000  4.998434800E-001 
 8.474800000E-001  3.710929301E+000  3.723466336E+000  4.998434782E-001 
 8.474900000E-001  3.716885801E+000  3.723168571E+000  4.998434764E-001 
 8.475000000E-001  3.722865871E+000  3.722869595E+000  4.998434745E-001 
 8.475100000E-001  3.728845910E+000  3.722570587E+000  4.998434727E-001 
 8.475200000E-001  3.734802316E+000  3.722272728E+000  4.998434708E-001 
 8.475300000E-001  3.740711584E+000  3.721977194E+000  4.998434690E-001 
 8.475400000E-001  3.746550392E+000  3.721685150E+000  4.998434671E-001 
 8.475500000E-001  3.752295696E+000  3.721397750E+000  4.998434653E-001 
 8.475600000E-001  3.757924823E+000  3.721116127E+000  4.998434634E-001 
 8.475700000E-001  3.763415557E+000  3.720841392E+000  4.998434615E-001 
 8.475800000E-001  3.768746229E+000  3.720574631E+000  4.998434597E-001 
 8.475900000E-001  3.773895802E+000  3.720316896E+000  4.998434578E-001 
 8.476000000E-001  3.778843950E+000  3.720069204E+000  4.998434559E-001 
 8.476100000E-001  3.783571147E+000  3.719832533E+000  4.998434540E-001 
 8.476200000E-001  3.788058738E+000  3.719607816E+000  4.998434522E-001 
 8.476300000E-001  3.792289010E+000  3.719395940E+000  4.998434503E-001 
 8.476400000E-001  3.796245270E+000  3.719197743E+000  4.998434484E-001 
 8.476500000E-001  3.799911904E+000  3.719014005E+000  4.998434465E-001 
 8.476600000E-001  3.803274441E+000  3.718845452E+000  4.998434446E-001 
 8.476700000E-001  3.806319611E+000  3.718692749E+000  4.998434428E-001 
 8.476800000E-001  3.809035395E+000  3.718556499E+000  4.998434409E-001 
 8.476900000E-001  3.811411077E+000  3.718437240E+000  4.998434390E-001 
 8.477000000E-001  3.813437280E+000  3.718335442E+000  4.998434371E-001 
 8.477100000E-001  3.815106008E+000  3.718251507E+000  4.998434352E-001 
 8.477200000E-001  3.816410675E+000  3.718185766E+000  4.998434333E-001 
 8.477300000E-001  3.817346132E+000  3.718138478E+000  4.998434314E-001 
 8.477400000E-001  3.817908687E+000  3.718109831E+000  4.998434295E-001 
 8.477500000E-001  3.818096120E+000  3.718099938E+000  4.998434276E-001 
 8.477600000E-001  3.817907691E+000  3.718108836E+000  4.998434257E-001 
 8.477700000E-001  3.817344145E+000  3.718136492E+000  4.998434238E-001 
 8.477800000E-001  3.816407705E+000  3.718182796E+000  4.998434219E-001 
 8.477900000E-001  3.815102067E+000  3.718247566E+000  4.998434200E-001 
 8.478000000E-001  3.813432384E+000  3.718330545E+000  4.998434182E-001 
 8.478100000E-001  3.811405244E+000  3.718431407E+000  4.998434163E-001 
 8.478200000E-001  3.809028649E+000  3.718549752E+000  4.998434144E-001 
 8.478300000E-001  3.806311977E+000  3.718685115E+000  4.998434125E-001 
 8.478400000E-001  3.803265951E+000  3.718836961E+000  4.998434106E-001 
 8.478500000E-001  3.799902590E+000  3.719004690E+000  4.998434087E-001 
 8.478600000E-001  3.796235170E+000  3.719187641E+000  4.998434068E-001 
 8.478700000E-001  3.792278163E+000  3.719385092E+000  4.998434049E-001 
 8.478800000E-001  3.788047187E+000  3.719596264E+000  4.998434031E-001 
 8.478900000E-001  3.783558938E+000  3.719820322E+000  4.998434012E-001 
 8.479000000E-001  3.778831130E+000  3.720056383E+000  4.998433993E-001 
 8.479100000E-001  3.773882422E+000  3.720303515E+000  4.998433974E-001 
 8.479200000E-001  3.768732343E+000  3.720560744E+000  4.998433956E-001 
 8.479300000E-001  3.763401219E+000  3.720827052E+000  4.998433937E-001 
 8.479400000E-001  3.757910089E+000  3.721101391E+000  4.998433918E-001 
 8.479500000E-001  3.752280624E+000  3.721382676E+000  4.998433900E-001 
 8.479600000E-001  3.746535042E+000  3.721669799E+000  4.998433881E-001 
 8.479700000E-001  3.740696016E+000  3.721961625E+000  4.998433862E-001 
 8.479800000E-001  3.734786592E+000  3.722257003E+000  4.998433844E-001 
 8.479900000E-001  3.728830091E+000  3.722554768E+000  4.998433825E-001 
 8.480000000E-001  3.722850021E+000  3.722853743E+000  4.998433807E-001 
 8.480100000E-001  3.716869982E+000  3.723152750E+000  4.998433788E-001 
 8.480200000E-001  3.710913575E+000  3.723450608E+000  4.998433770E-001 
 8.480300000E-001  3.705004307E+000  3.723746142E+000  4.998433752E-001 
 8.480400000E-001  3.699165498E+000  3.724038185E+000  4.998433733E-001 
 8.480500000E-001  3.693420193E+000  3.724325585E+000  4.998433715E-001 
 8.480600000E-001  3.687791066E+000  3.724607208E+000  4.998433696E-001 
 8.480700000E-001  3.682300331E+000  3.724881942E+000  4.998433678E-001 
 8.480800000E-001  3.676969659E+000  3.725148702E+000  4.998433660E-001 
 8.480900000E-001  3.671820086E+000  3.725406437E+000  4.998433642E-001 
 8.481000000E-001  3.666871937E+000  3.725654128E+000  4.998433623E-001 
 8.481100000E-001  3.662144739E+000  3.725890799E+000  4.998433605E-001 
 8.481200000E-001  3.657657148E+000  3.726115516E+000  4.998433587E-001 
 8.481300000E-001  3.653426875E+000  3.726327390E+000  4.998433569E-001 
 8.481400000E-001  3.649470615E+000  3.726525588E+000  4.998433551E-001 
 8.481500000E-001  3.645803980E+000  3.726709325E+000  4.998433533E-001 
 8.481600000E-001  3.642441443E+000  3.726877877E+000  4.998433515E-001 
 8.481700000E-001  3.639396272E+000  3.727030579E+000  4.998433497E-001 
 8.481800000E-001  3.636680487E+000  3.727166829E+000  4.998433479E-001 
 8.481900000E-001  3.634304805E+000  3.727286087E+000  4.998433460E-001 
 8.482000000E-001  3.632278601E+000  3.727387885E+000  4.998433442E-001 
 8.482100000E-001  3.630609873E+000  3.727471820E+000  4.998433424E-001 
 8.482200000E-001  3.629305206E+000  3.727537560E+000  4.998433406E-001 
 8.482300000E-001  3.628369748E+000  3.727584847E+000  4.998433388E-001 
 8.482400000E-001  3.627807192E+000  3.727613493E+000  4.998433370E-001 
 8.482500000E-001  3.627619759E+000  3.727623386E+000  4.998433352E-001 
 8.482600000E-001  3.627808186E+000  3.727614487E+000  4.998433334E-001 
 8.482700000E-001  3.628371732E+000  3.727586830E+000  4.998433316E-001 
 8.482800000E-001  3.629308171E+000  3.727540526E+000  4.998433298E-001 
 8.482900000E-001  3.630613809E+000  3.727475756E+000  4.998433280E-001 
 8.483000000E-001  3.632283492E+000  3.727392776E+000  4.998433262E-001 
 8.483100000E-001  3.634310631E+000  3.727291914E+000  4.998433244E-001 
 8.483200000E-001  3.636687226E+000  3.727173568E+000  4.998433226E-001 
 8.483300000E-001  3.639403897E+000  3.727038204E+000  4.998433208E-001 
 8.483400000E-001  3.642449923E+000  3.726886358E+000  4.998433190E-001 
 8.483500000E-001  3.645813282E+000  3.726718628E+000  4.998433172E-001 
 8.483600000E-001  3.649480703E+000  3.726535676E+000  4.998433154E-001 
 8.483700000E-001  3.653437708E+000  3.726338225E+000  4.998433136E-001 
 8.483800000E-001  3.657668684E+000  3.726127053E+000  4.998433118E-001 
 8.483900000E-001  3.662156932E+000  3.725902994E+000  4.998433100E-001 
 8.484000000E-001  3.666884740E+000  3.725666932E+000  4.998433082E-001 
 8.484100000E-001  3.671833448E+000  3.725419800E+000  4.998433063E-001 
 8.484200000E-001  3.676983526E+000  3.725162571E+000  4.998433045E-001 
 8.484300000E-001  3.682314650E+000  3.724896261E+000  4.998433027E-001 
 8.484400000E-001  3.687805779E+000  3.724621922E+000  4.998433009E-001 
 8.484500000E-001  3.693435243E+000  3.724340636E+000  4.998432990E-001 
 8.484600000E-001  3.699180825E+000  3.724053513E+000  4.998432972E-001 
 8.484700000E-001  3.705019849E+000  3.723761687E+000  4.998432954E-001 
 8.484800000E-001  3.710929273E+000  3.723466308E+000  4.998432935E-001 
 8.484900000E-001  3.716885773E+000  3.723168543E+000  4.998432917E-001 
 8.485000000E-001  3.722865843E+000  3.722869567E+000  4.998432899E-001 
 8.485100000E-001  3.728845881E+000  3.722570559E+000  4.998432880E-001 
 8.485200000E-001  3.734802288E+000  3.722272700E+000  4.998432862E-001 
 8.485300000E-001  3.740711556E+000  3.721977166E+000  4.998432843E-001 
 8.485400000E-001  3.746550364E+000  3.721685122E+000  4.998432824E-001 
 8.485500000E-001  3.752295668E+000  3.721397722E+000  4.998432806E-001 
 8.485600000E-001  3.757924795E+000  3.721116099E+000  4.998432787E-001 
 8.485700000E-001  3.763415530E+000  3.720841364E+000  4.998432769E-001 
 8.485800000E-001  3.768746202E+000  3.720574603E+000  4.998432750E-001 
 8.485900000E-001  3.773895773E+000  3.720316868E+000  4.998432731E-001 
 8.486000000E-001  3.778843922E+000  3.720069176E+000  4.998432713E-001 
 8.486100000E-001  3.783571120E+000  3.719832505E+000  4.998432694E-001 
 8.486200000E-001  3.788058710E+000  3.719607788E+000  4.998432675E-001 
 8.486300000E-001  3.792288982E+000  3.719395912E+000  4.998432656E-001 
 8.486400000E-001  3.796245243E+000  3.719197715E+000  4.998432637E-001 
 8.486500000E-001  3.799911876E+000  3.719013977E+000  4.998432619E-001 
 8.486600000E-001  3.803274413E+000  3.718845424E+000  4.998432600E-001 
 8.486700000E-001  3.806319583E+000  3.718692721E+000  4.998432581E-001 
 8.486800000E-001  3.809035367E+000  3.718556471E+000  4.998432562E-001 
 8.486900000E-001  3.811411049E+000  3.718437212E+000  4.998432543E-001 
 8.487000000E-001  3.813437252E+000  3.718335414E+000  4.998432524E-001 
 8.487100000E-001  3.815105980E+000  3.718251479E+000  4.998432505E-001 
 8.487200000E-001  3.816410646E+000  3.718185738E+000  4.998432486E-001 
 8.487300000E-001  3.817346103E+000  3.718138450E+000  4.998432467E-001 
 8.487400000E-001  3.817908658E+000  3.718109803E+000  4.998432449E-001 
 8.487500000E-001  3.818096092E+000  3.718099910E+000  4.998432430E-001 
 8.487600000E-001  3.817907664E+000  3.718108808E+000  4.998432411E-001 
 8.487700000E-001  3.817344118E+000  3.718136464E+000  4.998432392E-001 
 8.487800000E-001  3.816407677E+000  3.718182768E+000  4.998432373E-001 
 8.487900000E-001  3.815102039E+000  3.718247538E+000  4.998432354E-001 
 8.488000000E-001  3.813432356E+000  3.718330517E+000  4.998432335E-001 
 8.488100000E-001  3.811405216E+000  3.718431379E+000  4.998432316E-001 
 8.488200000E-001  3.809028621E+000  3.718549724E+000  4.998432297E-001 
 8.488300000E-001  3.806311949E+000  3.718685087E+000  4.998432278E-001 
 8.488400000E-001  3.803265923E+000  3.718836933E+000  4.998432259E-001 
 8.488500000E-001  3.799902562E+000  3.719004662E+000  4.998432240E-001 
 8.488600000E-001  3.796235142E+000  3.719187613E+000  4.998432222E-001 
 8.488700000E-001  3.792278136E+000  3.719385064E+000  4.998432203E-001 
 8.488800000E-001  3.788047159E+000  3.719596236E+000  4.998432184E-001 
 8.488900000E-001  3.783558910E+000  3.719820294E+000  4.998432165E-001 
 8.489000000E-001  3.778831102E+000  3.720056355E+000  4.998432146E-001 
 8.489100000E-001  3.773882394E+000  3.720303487E+000  4.998432128E-001 
 8.489200000E-001  3.768732315E+000  3.720560716E+000  4.998432109E-001 
 8.489300000E-001  3.763401191E+000  3.720827024E+000  4.998432090E-001 
 8.489400000E-001  3.757910061E+000  3.721101363E+000  4.998432072E-001 
 8.489500000E-001  3.752280596E+000  3.721382648E+000  4.998432053E-001 
 8.489600000E-001  3.746535014E+000  3.721669771E+000  4.998432034E-001 
 8.489700000E-001  3.740695989E+000  3.721961597E+000  4.998432016E-001 
 8.489800000E-001  3.734786564E+000  3.722256975E+000  4.998431997E-001 
 8.489900000E-001  3.728830064E+000  3.722554740E+000  4.998431979E-001 
 8.490000000E-001  3.722849994E+000  3.722853715E+000  4.998431960E-001 
 8.490100000E-001  3.716869954E+000  3.723152722E+000  4.998431942E-001 
 8.490200000E-001  3.710913547E+000  3.723450580E+000  4.998431923E-001 
 8.490300000E-001  3.705004278E+000  3.723746114E+000  4.998431905E-001 
 8.490400000E-001  3.699165470E+000  3.724038157E+000  4.998431886E-001 
 8.490500000E-001  3.693420166E+000  3.724325557E+000  4.998431868E-001 
 8.490600000E-001  3.687791037E+000  3.724607180E+000  4.998431850E-001 
 8.490700000E-001  3.682300303E+000  3.724881914E+000  4.998431832E-001 
 8.490800000E-001  3.676969631E+000  3.725148674E+000  4.998431813E-001 
 8.490900000E-001  3.671820058E+000  3.725406409E+000  4.998431795E-001 
 8.491000000E-001  3.666871909E+000  3.725654100E+000  4.998431777E-001 
 8.491100000E-001  3.662144711E+000  3.725890771E+000  4.998431759E-001 
 8.491200000E-001  3.657657120E+000  3.726115488E+000  4.998431740E-001 
 8.491300000E-001  3.653426847E+000  3.726327362E+000  4.998431722E-001 
 8.491400000E-001  3.649470586E+000  3.726525560E+000  4.998431704E-001 
 8.491500000E-001  3.645803952E+000  3.726709297E+000  4.998431686E-001 
 8.491600000E-001  3.642441415E+000  3.726877849E+000  4.998431668E-001 
 8.491700000E-001  3.639396244E+000  3.727030551E+000  4.998431650E-001 
 8.491800000E-001  3.636680459E+000  3.727166801E+000  4.998431632E-001 
 8.491900000E-001  3.634304777E+000  3.727286059E+000  4.998431614E-001 
 8.492000000E-001  3.632278573E+000  3.727387857E+000  4.998431596E-001 
 8.492100000E-001  3.630609845E+000  3.727471792E+000  4.998431578E-001 
 8.492200000E-001  3.629305178E+000  3.727537532E+000  4.998431560E-001 
 8.492300000E-001  3.628369720E+000  3.727584819E+000  4.998431542E-001 
 8.492400000E-001  3.627807165E+000  3.727613465E+000  4.998431524E-001 
 8.492500000E-001  3.627619731E+000  3.727623358E+000  4.998431506E-001 
 8.492600000E-001  3.627808158E+000  3.727614459E+000  4.998431488E-001 
 8.492700000E-001  3.628371704E+000  3.727586802E+000  4.998431470E-001 
 8.492800000E-001  3.629308143E+000  3.727540498E+000  4.998431452E-001 
 8.492900000E-001  3.630613781E+000  3.727475728E+000  4.998431434E-001 
 8.493000000E-001  3.632283464E+000  3.727392748E+000  4.998431416E-001 
 8.493100000E-001  3.634310603E+000  3.727291886E+000  4.998431398E-001 
 8.493200000E-001  3.636687198E+000  3.727173540E+000  4.998431380E-001 
 8.493300000E-001  3.639403869E+000  3.727038176E+000  4.998431362E-001 
 8.493400000E-001  3.642449895E+000  3.726886330E+000  4.998431344E-001 
 8.493500000E-001  3.645813254E+000  3.726718600E+000  4.998431326E-001 
 8.493600000E-001  3.649480674E+000  3.726535648E+000  4.998431308E-001 
 8.493700000E-001  3.653437680E+000  3.726338197E+000  4.998431289E-001 
 8.493800000E-001  3.657668656E+000  3.726127025E+000  4.998431271E-001 
 8.493900000E-001  3.662156905E+000  3.725902966E+000  4.998431253E-001 
 8.494000000E-001  3.666884712E+000  3.725666904E+000  4.998431235E-001 
 8.494100000E-001  3.671833420E+000  3.725419772E+000  4.998431217E-001 
 8.494200000E-001  3.676983498E+000  3.725162543E+000  4.998431199E-001 
 8.494300000E-001  3.682314621E+000  3.724896233E+000  4.998431180E-001 
 8.494400000E-001  3.687805751E+000  3.724621894E+000  4.998431162E-001 
 8.494500000E-001  3.693435215E+000  3.724340608E+000  4.998431144E-001 
 8.494600000E-001  3.699180797E+000  3.724053485E+000  4.998431125E-001 
 8.494700000E-001  3.705019822E+000  3.723761659E+000  4.998431107E-001 
 8.494800000E-001  3.710929245E+000  3.723466280E+000  4.998431089E-001 
 8.494900000E-001  3.716885745E+000  3.723168515E+000  4.998431070E-001 
 8.495000000E-001  3.722865815E+000  3.722869539E+000  4.998431052E-001 
 8.495100000E-001  3.728845853E+000  3.722570531E+000  4.998431033E-001 
 8.495200000E-001  3.734802260E+000  3.722272672E+000  4.998431015E-001 
 8.495300000E-001  3.740711529E+000  3.721977138E+000  4.998430996E-001 
 8.495400000E-001  3.746550336E+000  3.721685094E+000  4.998430978E-001 
 8.495500000E-001  3.752295640E+000  3.721397694E+000  4.998430959E-001 
 8.495600000E-001  3.757924767E+000  3.721116071E+000  4.998430941E-001 
 8.495700000E-001  3.763415501E+000  3.720841336E+000  4.998430922E-001 
 8.495800000E-001  3.768746173E+000  3.720574575E+000  4.998430903E-001 
 8.495900000E-001  3.773895745E+000  3.720316840E+000  4.998430885E-001 
 8.496000000E-001  3.778843894E+000  3.720069148E+000  4.998430866E-001 
 8.496100000E-001  3.783571092E+000  3.719832477E+000  4.998430847E-001 
 8.496200000E-001  3.788058682E+000  3.719607760E+000  4.998430828E-001 
 8.496300000E-001  3.792288954E+000  3.719395884E+000  4.998430810E-001 
 8.496400000E-001  3.796245214E+000  3.719197687E+000  4.998430791E-001 
 8.496500000E-001  3.799911848E+000  3.719013949E+000  4.998430772E-001 
 8.496600000E-001  3.803274385E+000  3.718845396E+000  4.998430753E-001 
 8.496700000E-001  3.806319555E+000  3.718692693E+000  4.998430734E-001 
 8.496800000E-001  3.809035340E+000  3.718556443E+000  4.998430715E-001 
 8.496900000E-001  3.811411021E+000  3.718437184E+000  4.998430696E-001 
 8.497000000E-001  3.813437224E+000  3.718335386E+000  4.998430678E-001 
 8.497100000E-001  3.815105952E+000  3.718251451E+000  4.998430659E-001 
 8.497200000E-001  3.816410619E+000  3.718185710E+000  4.998430640E-001 
 8.497300000E-001  3.817346075E+000  3.718138422E+000  4.998430621E-001 
 8.497400000E-001  3.817908631E+000  3.718109775E+000  4.998430602E-001 
 8.497500000E-001  3.818096064E+000  3.718099882E+000  4.998430583E-001 
 8.497600000E-001  3.817907635E+000  3.718108780E+000  4.998430564E-001 
 8.497700000E-001  3.817344089E+000  3.718136436E+000  4.998430545E-001 
 8.497800000E-001  3.816407649E+000  3.718182740E+000  4.998430526E-001 
 8.497900000E-001  3.815102011E+000  3.718247510E+000  4.998430507E-001 
 8.498000000E-001  3.813432328E+000  3.718330489E+000  4.998430488E-001 
 8.498100000E-001  3.811405188E+000  3.718431351E+000  4.998430469E-001 
 8.498200000E-001  3.809028593E+000  3.718549696E+000  4.998430450E-001 
 8.498300000E-001  3.806311921E+000  3.718685059E+000  4.998430432E-001 
